,P1,P2,P3,T1,T2,T3,TA,TG,PO,QG
2017-09-01 19:30:00,5.5064675565866175,5.330779927215453,5.284951010504301,63.642635643264434,44.7997810068071,44.60631542428156,33.70805825690128,31.00782814120456,5.228536167706383,188174.84263123607
2017-09-01 20:00:00,5.5098912419327855,5.334696344699927,5.289602556896333,63.622454166084296,44.765381393182615,44.54321378429107,32.378548202836235,31.00607976112312,5.232325159248882,188090.8731180141
2017-09-01 20:30:00,5.513494923226443,5.339375529308471,5.294120500539797,63.6055656370547,44.71184341229671,44.52666927775034,31.545302459247942,31.00341423550509,5.235681474154117,188002.04900302863
2017-09-01 21:00:00,5.515406637177541,5.341679174951691,5.297886733359662,63.600667485809105,44.69546606119348,44.51897857980009,30.596331986157214,30.99740498247513,5.23827327629521,187912.27387978218
2017-09-01 21:30:00,5.517117928691689,5.342765087714349,5.300915422005886,63.542538397072974,44.692446938128484,44.48582922867221,30.04362226959725,30.99373877436069,5.240945010283465,187823.26670399046
2017-09-01 22:00:00,5.51877534444986,5.344318913433126,5.299337163029762,63.50845680406347,44.675507337349416,44.46133309733019,29.747127097615486,30.99207334390594,5.242872610348521,187731.54295798801
2017-09-01 22:30:00,5.520002046835373,5.34529975708034,5.302936939457168,63.449680598270724,44.66220471216847,44.42904887704625,29.39542484377473,30.990253595494426,5.24413179959495,187641.73665901387
2017-09-01 23:00:00,5.520379977820414,5.345700192876741,5.302822401025757,63.351372697182036,44.643449863233116,44.41172419953588,29.024941754139657,30.993813343881047,5.244344153461076,187554.3819043629
2017-09-01 23:30:00,5.5223499049416755,5.347967428065677,5.302734,63.30180180328053,44.639042134929035,44.381729457721846,28.58458375029259,30.994103486865797,5.246168756908725,187468.49261861644
2017-09-02 00:00:00,5.523601688588946,5.348751945175735,5.305983930463928,63.265244098010776,44.63079342931503,44.3795340669337,27.807302892018903,30.993145827356443,5.247709333390385,187384.19493084267
2017-09-02 00:30:00,5.524536471631809,5.349063577952321,5.307050393178597,63.20237583060669,44.62025811405674,44.37820118261825,26.604887862290692,30.994385410625807,5.24861648704225,187303.53790681672
2017-09-02 01:00:00,5.525932685816107,5.351103830246973,5.309091782136691,63.14645330872006,44.6073244095623,44.350357046405975,25.437190612470804,30.996133884674162,5.250289718110569,187222.21383377077
2017-09-02 01:30:00,5.527590088839089,5.352629666236309,5.309984534704408,63.09968419488668,44.59290609631357,44.33948024352078,24.92940488265289,31.00101102218235,5.252106755414271,187142.7308020132
